facility_name,city,sector,department_name,date_iso,energy_type,scope,consumption_amount,co2_emission_tons
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-07-23,Petrol,Scope 2,2843.92,1.7736
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-07-23,Petrol,Scope 2,2843.92,1.7736
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-07-23,Petrol,Scope 2,2843.92,1.7736
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-07-23,Petrol,Scope 2,2843.92,1.7736
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-07-27,Diesel,Scope 2,1852.43,1.4766
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-07-27,Diesel,Scope 2,1852.43,1.4766
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-07-27,Diesel,Scope 2,1852.43,1.4766
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-07-27,Diesel,Scope 2,1852.43,1.4766
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-07-28,Diesel,,2266.73,1.1836
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-07-28,Diesel,,2266.73,1.1836
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-07-28,Diesel,,2266.73,1.1836
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-07-28,Diesel,,2266.73,1.1836
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-08-01,Diesel,,856.66,0.3541
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-08-01,Diesel,,856.66,0.3541
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-08-01,Diesel,,856.66,0.3541
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-08-01,Diesel,,856.66,0.3541
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-08-03,Natural Gas,,1179.16,0.8744
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-08-03,Natural Gas,,1179.16,0.8744
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-08-03,Natural Gas,,1179.16,0.8744
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-08-03,Natural Gas,,1179.16,0.8744
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-08-07,Natural Gas,,1226.07,0.3508
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-08-07,Natural Gas,,1226.07,0.3508
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-08-07,Natural Gas,,1226.07,0.3508
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-08-07,Natural Gas,,1226.07,0.3508
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-08-21,Natural Gas,Scope 1,1017.37,0.7296
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-08-21,Natural Gas,Scope 1,1017.37,0.7296
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-08-21,Natural Gas,Scope 1,1017.37,0.7296
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-08-21,Natural Gas,Scope 1,1017.37,0.7296
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-09-10,Diesel,Scope 1,2163.32,1.739
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-09-10,Diesel,Scope 1,2163.32,1.739
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-09-10,Diesel,Scope 1,2163.32,1.739
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-09-10,Diesel,Scope 1,2163.32,1.739
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-09-19,Diesel,,600.49,0.3484
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-09-19,Diesel,,600.49,0.3484
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-09-19,Diesel,,600.49,0.3484
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-09-19,Diesel,,600.49,0.3484
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-09-24,Lpg,,1512.37,0.5309
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-09-24,Lpg,,1512.37,0.5309
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-09-24,Lpg,,1512.37,0.5309
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-09-24,Lpg,,1512.37,0.5309
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-10-13,Electricity,Scope 1,501.27,0.1282
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-10-13,Electricity,Scope 1,501.27,0.1282
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-10-13,Electricity,Scope 1,501.27,0.1282
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-10-13,Electricity,Scope 1,501.27,0.1282
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-10-17,Diesel,Scope 1,1207.6,0.9107
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-10-17,Diesel,Scope 1,1207.6,0.9107
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-10-17,Diesel,Scope 1,1207.6,0.9107
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-10-17,Diesel,Scope 1,1207.6,0.9107
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-10-23,Electricity,Scope 2,1596.39,0.6646
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-10-23,Electricity,Scope 2,1596.39,0.6646
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-10-23,Electricity,Scope 2,1596.39,0.6646
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-10-23,Electricity,Scope 2,1596.39,0.6646
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-10-23,Petrol,Scope 1,2152.5,1.8139
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-10-23,Petrol,Scope 1,2152.5,1.8139
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-10-23,Petrol,Scope 1,2152.5,1.8139
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-10-23,Petrol,Scope 1,2152.5,1.8139
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-10-31,Diesel,Scope 1,1122.53,0.3606
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-10-31,Diesel,Scope 1,1122.53,0.3606
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-10-31,Diesel,Scope 1,1122.53,0.3606
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-10-31,Diesel,Scope 1,1122.53,0.3606
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-11-07,Electricity,Scope 2,916.0,
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-11-07,Electricity,Scope 2,916.0,
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-11-07,Electricity,Scope 2,916.0,
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-11-07,Electricity,Scope 2,916.0,
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-11-13,Petrol,Scope 1,446.26,0.3527
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-11-13,Petrol,Scope 1,446.26,0.3527
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-11-13,Petrol,Scope 1,446.26,0.3527
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-11-13,Petrol,Scope 1,446.26,0.3527
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-11-18,Natural Gas,Scope 2,843.35,0.7069
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-11-18,Natural Gas,Scope 2,843.35,0.7069
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-11-18,Natural Gas,Scope 2,843.35,0.7069
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-11-18,Natural Gas,Scope 2,843.35,0.7069
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-11-24,Lpg,,1538.89,
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-11-24,Lpg,,1538.89,
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-11-24,Lpg,,1538.89,
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-11-24,Lpg,,1538.89,
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-11-25,Diesel,Scope 2,318.7,0.1228
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-11-25,Diesel,Scope 2,318.7,0.1228
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-11-25,Diesel,Scope 2,318.7,0.1228
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-11-25,Diesel,Scope 2,318.7,0.1228
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-12-13,Lpg,,2116.26,
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-12-13,Lpg,,2116.26,
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-12-13,Lpg,,2116.26,
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-12-13,Lpg,,2116.26,
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2022-12-20,Diesel,Scope 1,941.85,0.2784
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-12-20,Diesel,Scope 1,941.85,0.2784
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2022-12-20,Diesel,Scope 1,941.85,0.2784
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2022-12-20,Diesel,Scope 1,941.85,0.2784
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-01-21,Natural Gas,Scope 1,1019.96,0.3754
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-01-21,Natural Gas,Scope 1,1019.96,0.3754
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-01-21,Natural Gas,Scope 1,1019.96,0.3754
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2023-01-21,Natural Gas,Scope 1,1019.96,0.3754
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-01-24,Natural Gas,Scope 1,434.28,0.2097
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-01-24,Natural Gas,Scope 1,434.28,0.2097
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-01-24,Natural Gas,Scope 1,434.28,0.2097
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2023-01-24,Natural Gas,Scope 1,434.28,0.2097
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-01-27,Lpg,Scope 2,1573.89,0.4828
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-01-27,Lpg,Scope 2,1573.89,0.4828
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-01-27,Lpg,Scope 2,1573.89,0.4828
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2023-01-27,Lpg,Scope 2,1573.89,0.4828
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-02-04,Lpg,Scope 2,2231.94,1.1999
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-02-04,Lpg,Scope 2,2231.94,1.1999
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-02-04,Lpg,Scope 2,2231.94,1.1999
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2023-02-04,Lpg,Scope 2,2231.94,1.1999
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-02-16,Petrol,Scope 2,1773.14,0.771
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-02-16,Petrol,Scope 2,1773.14,0.771
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-02-16,Petrol,Scope 2,1773.14,0.771
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2023-02-16,Petrol,Scope 2,1773.14,0.771
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-02-20,Electricity,,1071.8,0.584
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-02-20,Electricity,,1071.8,0.584
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-02-20,Electricity,,1071.8,0.584
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2023-02-20,Electricity,,1071.8,0.584
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-02-21,Diesel,Scope 1,877.18,0.2409
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-02-21,Diesel,Scope 1,877.18,0.2409
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-02-21,Diesel,Scope 1,877.18,0.2409
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2023-02-21,Diesel,Scope 1,877.18,0.2409
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-03-02,Electricity,Scope 1,1029.29,0.2929
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-03-02,Electricity,Scope 1,1029.29,0.2929
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-03-02,Electricity,Scope 1,1029.29,0.2929
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2023-03-02,Electricity,Scope 1,1029.29,0.2929
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-03-11,Natural Gas,Scope 1,1028.39,0.3624
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-03-11,Natural Gas,Scope 1,1028.39,0.3624
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-03-11,Natural Gas,Scope 1,1028.39,0.3624
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2023-03-11,Natural Gas,Scope 1,1028.39,0.3624
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-03-19,Electricity,Scope 1,673.95,0.2478
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-03-19,Electricity,Scope 1,673.95,0.2478
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-03-19,Electricity,Scope 1,673.95,0.2478
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2023-03-19,Electricity,Scope 1,673.95,0.2478
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-03-22,Petrol,Scope 2,550.55,0.2042
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-03-22,Petrol,Scope 2,550.55,0.2042
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-03-22,Petrol,Scope 2,550.55,0.2042
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2023-03-22,Petrol,Scope 2,550.55,0.2042
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-03-25,Lpg,,446.97,0.2346
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-03-25,Lpg,,446.97,0.2346
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-03-25,Lpg,,446.97,0.2346
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2023-03-25,Lpg,,446.97,0.2346
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-05-04,Diesel,Scope 2,1002.02,
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-05-04,Diesel,Scope 2,1002.02,
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-05-04,Diesel,Scope 2,1002.02,
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2023-05-04,Diesel,Scope 2,1002.02,
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-06-09,Diesel,Scope 2,720.45,0.4215
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-06-09,Diesel,Scope 2,720.45,0.4215
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-06-09,Diesel,Scope 2,720.45,0.4215
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2023-06-09,Diesel,Scope 2,720.45,0.4215
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-06-15,Petrol,Scope 2,949.6,0.6144
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-06-15,Petrol,Scope 2,949.6,0.6144
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-06-15,Petrol,Scope 2,949.6,0.6144
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2023-06-15,Petrol,Scope 2,949.6,0.6144
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-06-23,Electricity,,1265.05,0.348
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-06-23,Electricity,,1265.05,0.348
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-06-23,Electricity,,1265.05,0.348
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2023-06-23,Electricity,,1265.05,0.348
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-07-16,Electricity,Scope 2,2922.69,0.892
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-07-16,Electricity,Scope 2,2922.69,0.892
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-07-16,Electricity,Scope 2,2922.69,0.892
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2023-07-16,Electricity,Scope 2,2922.69,0.892
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-07-21,Electricity,Scope 1,1622.1,1.2346
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-07-21,Electricity,Scope 1,1622.1,1.2346
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-07-21,Electricity,Scope 1,1622.1,1.2346
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2023-07-21,Electricity,Scope 1,1622.1,1.2346
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-07-26,Petrol,Scope 2,698.53,0.3925
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-07-26,Petrol,Scope 2,698.53,0.3925
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-07-26,Petrol,Scope 2,698.53,0.3925
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2023-07-26,Petrol,Scope 2,698.53,0.3925
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-08-04,Diesel,,511.07,0.2453
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-08-04,Diesel,,511.07,0.2453
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-08-04,Diesel,,511.07,0.2453
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2023-08-04,Diesel,,511.07,0.2453
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-08-09,Lpg,Scope 2,916.73,0.763
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-08-09,Lpg,Scope 2,916.73,0.763
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-08-09,Lpg,Scope 2,916.73,0.763
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,R&D,2023-08-09,Lpg,Scope 2,916.73,0.763
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Production,2023-08-10,Lpg,Scope 2,,0.1378
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-08-10,Lpg,Scope 2,,0.1378
Nordic Metal Processing Site,Berlin,Chemical Manufacturing,Quality Control,2023-08-10,Lpg,Scope 2,,0.1378
