record_id;facility_code;department_id;date;energy_type;scope;consumption_amount;unit;co2_emission_tons
11286;FAC-015;DPT-0066;16.01.2024;Electricity;SCOPE 2;351.16;liter;0.2547
11287;FAC-015;DPT-0065;10-13-2024;NATURAL GAS;SCOPE 2;1460.96;m3;10.459
11288;FAC-015;DPT-0066;26.05.2024;lpg;Scope 2;308.01;M3;0.2036
11289;FAC-015;DPT-0067;17.12.2024;LPG;scope 2;925.04;liter;0.5722
11290;FAC-015;DPT-0065;15.06.2024;NATURAL GAS;Scope 1;703.94;kwh;
11291;FAC-015;DPT-0067;19.08.2022;diesel;Scope 2;188.77;kwh;0.0722
11292;FAC-015;DPT-0065;22.08.2023;LPG;SCOPE 2;1667.66;liter;12.974
11293;FAC-015;;29.03.2023;DIESEL;SCOPE 1;1093.26;KWH;0.4692
11294;FAC-015;DPT-0065;28.04.2022;Electricity;Scope 1;2057.04;LT;17.393
11295;FAC-015;DPT-0067;1.06.2024;diesel;;801.7;KWH;0.2459
11296;FAC-015;DPT-0065;9.06.2022;diesel;SCOPE 2;374.28;Liter;0.1219
11297;FAC-015;DPT-0066;6.09.2022;DIESEL;Scope 2;205.8;kwh;0.0605
11298;FAC-015;DPT-0066;24.10.2023;Diesel;;1548.52;KWH;10.755
11299;FAC-015;DPT-0067;4.12.2022;NATURAL GAS;SCOPE 2;;liter;0.1439
11300;FAC-015;;18.09.2022;Diesel;scope 2;3459.64;KWH;0.9378
11301;FAC-015;DPT-0066;4.03.2023;Electricity;scope 2;2570.84;KWH;10.844
11302;FAC-015;DPT-0065;28.10.2024;ELECTRICITY;SCOPE 1;860.14;kWh;0.6544
11303;FAC-015;DPT-0065;3.12.2024;Diesel;Scope 2;665.5;KWH;0.2891
11304;FAC-015;DPT-0067;6.05.2023;LPG;;457.12;LT;0.1256
11305;FAC-015;DPT-0065;14.02.2024;lpg;;504.18;kWh;0.372
11306;FAC-015;DPT-0067;1.04.2022;DIESEL;Scope 2;3066.65;KWH;22.248
11307;FAC-015;DPT-0066;23.04.2022;ELECTRICITY;;588.59;M3;0.3016
11308;FAC-015;DPT-0067;03-20-2024;Diesel;Scope 2;1147.82;Liter;0.775
11309;FAC-015;DPT-0067;18.02.2022;Natural Gas;Scope 2;1207.88;m3;0.7935
11310;FAC-015;;24.05.2024;Diesel;scope 2;1607.2;Liter;0.4345
11311;FAC-015;;21.05.2022;Diesel;;1082.34;liter;0.5496
11312;FAC-015;DPT-0067;20.01.2023;Petrol;SCOPE 1;808.26;KWH;0.613
11313;FAC-015;DPT-0066;08-21-2023;LPG;;421.19;liter;0.3436
11314;FAC-015;DPT-0066;21.04.2023;electricity;;1186.47;kwh;0.4025
11315;FAC-015;DPT-0066;07-17-2024;electricity;scope 2;-1019.51;Liter;
11316;FAC-015;;20.12.2022;Natural Gas;Scope 2;579.75;Liter;0.2397
11317;FAC-015;DPT-0065;5.02.2023;lpg;scope 1;1117.51;M3;0.63
11318;FAC-015;DPT-0066;14.07.2023;LPG;;758.67;KWH;0.242
11319;FAC-015;DPT-0066;21.04.2023;Diesel;SCOPE 2;1019.71;KWH;
11320;FAC-015;DPT-0067;01-21-2024;diesel;SCOPE 2;;KWH;0.3706
11321;FAC-015;DPT-0065;06-23-2024;natural gas;SCOPE 1;917.96;LT;0.7557
11322;FAC-015;DPT-0067;2.09.2024;DIESEL;scope 2;1433.58;LT;0.7892
11323;FAC-015;DPT-0065;7.03.2023;Petrol;Scope 1;906.11;LT;
11324;FAC-015;DPT-0067;7.03.2024;lpg;;1606.34;liter;1.318
11325;FAC-015;DPT-0067;7.03.2023;Natural Gas;scope 2;641.14;M3;0.3191
11326;FAC-015;DPT-0065;23.12.2023;lpg;;353.59;M3;0.1714
11327;FAC-015;DPT-0065;23.11.2024;LPG;;985.26;LT;0.6054
11328;FAC-015;DPT-0065;1.08.2024;Natural Gas;SCOPE 2;2346.78;KWH;0.7986
11329;FAC-015;DPT-0066;10.07.2024;LPG;Scope 1;-1501.27;M3;
11330;FAC-015;DPT-0066;8.12.2023;Diesel;SCOPE 1;2328.77;LT;1.919
11331;FAC-015;DPT-0067;09-14-2024;natural gas;;575.9;m3;0.4056
11332;FAC-015;DPT-0065;14.02.2022;LPG;SCOPE 2;805.35;M3;0.3941
11333;FAC-015;DPT-0067;17.04.2024;Natural Gas;Scope 1;370.76;kwh;0.1167
11334;FAC-015;DPT-0067;15.02.2024;NATURAL GAS;;283.22;KWH;0.1885
11335;FAC-015;DPT-0065;12.05.2022;diesel;Scope 1;2123.38;kwh;0.9668
11336;FAC-015;DPT-0067;12.08.2023;lpg;scope 2;1986.77;liter;0.9975
11337;FAC-015;DPT-0067;10-15-2022;diesel;Scope 1;1265.36;M3;10.276
11338;FAC-015;DPT-0065;3.08.2023;NATURAL GAS;scope 2;582.33;LT;0.2132
11339;FAC-015;DPT-0066;21.07.2022;LPG;SCOPE 1;1371.66;m3;10.777
11340;FAC-015;DPT-0066;9.11.2023;Natural Gas;scope 1;1879.64;M3;0.9752
11341;FAC-015;DPT-0065;27.02.2023;DIESEL;Scope 2;2516.75;Liter;
11342;FAC-015;;10.06.2023;natural gas;scope 1;226.05;LT;0.1765
11343;FAC-015;DPT-0065;21.03.2022;electricity;SCOPE 2;650.79;M3;0.4521
11344;FAC-015;DPT-0067;6.02.2022;Natural Gas;;602.6;M3;0.3071
11345;FAC-015;DPT-0066;20.01.2022;Electricity;scope 1;727.91;m3;0.5667
11346;FAC-015;DPT-0065;6.11.2022;Natural Gas;Scope 1;1203.21;liter;0.3705
11347;FAC-015;;12.08.2023;Electricity;scope 2;125.96;kwh;0.0934
11348;FAC-015;DPT-0066;25.04.2024;electricity;scope 1;571.53;kWh;0.4429
11349;FAC-015;DPT-0067;28.05.2024;diesel;Scope 1;616.98;kWh;0.2285
11350;FAC-015;DPT-0067;22.06.2022;NATURAL GAS;;899.86;KWH;
11351;FAC-015;DPT-0066;08-16-2023;NATURAL GAS;Scope 1;983.29;M3;0.2543
11352;FAC-015;;4.08.2022;ELECTRICITY;scope 1;718.96;Liter;
11353;FAC-015;DPT-0065;11-18-2024;ELECTRICITY;SCOPE 1;2855.44;kwh;10.427
11354;FAC-015;DPT-0065;12.03.2024;Electricity;Scope 2;769.41;kwh;0.1998
11355;FAC-015;DPT-0067;21.01.2024;NATURAL GAS;scope 1;1195.23;m3;0.7307
11356;FAC-015;DPT-0067;15.01.2024;natural gas;Scope 2;1342.43;kWh;10.643
11357;FAC-015;DPT-0067;8.11.2022;diesel;;406.96;KWH;0.2825
11358;FAC-015;DPT-0065;12.03.2024;DIESEL;SCOPE 1;426.14;M3;0.2103
11359;FAC-015;DPT-0066;12.08.2024;Electricity;SCOPE 2;1358.74;M3;0.6776
11360;FAC-015;DPT-0067;1.10.2022;LPG;SCOPE 1;2002.84;liter;12.418
11361;FAC-015;DPT-0065;30.12.2022;Petrol;Scope 1;2506.65;m3;13.064
11362;FAC-015;DPT-0067;11.01.2023;Natural Gas;scope 1;;liter;0.1852
11363;FAC-015;DPT-0065;10-15-2023;lpg;SCOPE 1;1663.05;LT;12.417
11364;FAC-015;DPT-0066;27.11.2023;DIESEL;;850.04;liter;0.5313
11365;FAC-015;DPT-0067;14.02.2024;natural gas;scope 2;1983.31;m3;1.027
11366;FAC-015;DPT-0066;17.04.2023;Diesel;Scope 1;1106.31;m3;0.378
11367;FAC-015;DPT-0067;11.05.2023;Diesel;scope 2;1272.45;Liter;0.9328
11368;FAC-015;DPT-0065;23.04.2023;NATURAL GAS;Scope 1;2214.08;liter;0.7786
11369;FAC-015;DPT-0065;02-27-2023;Electricity;scope 2;2361.44;Liter;0.8925
11370;FAC-015;DPT-0065;31.10.2022;Natural Gas;SCOPE 2;950.62;liter;
11371;FAC-015;DPT-0067;19.06.2023;Electricity;SCOPE 1;200.18;Liter;0.0657
11372;FAC-015;DPT-0067;8.09.2022;Natural Gas;scope 2;-488.76;liter;
11373;FAC-015;DPT-0067;19.05.2024;electricity;SCOPE 1;3121.16;kWh;24.078
11374;FAC-015;DPT-0066;01-27-2024;diesel;;1316.43;liter;0.5479
11375;FAC-015;DPT-0066;2.06.2024;LPG;;419.05;M3;0.2961
11376;FAC-015;DPT-0066;2.04.2022;NATURAL GAS;Scope 2;550.39;m3;0.2729
11377;FAC-015;DPT-0066;18.08.2024;ELECTRICITY;SCOPE 2;1787.6;kWh;12.502
11378;FAC-015;DPT-0067;23.09.2024;diesel;SCOPE 2;2810.82;M3;18.289
11379;FAC-015;DPT-0067;12.06.2022;DIESEL;scope 1;888.26;LT;0.688
11380;FAC-015;DPT-0066;12.08.2023;NATURAL GAS;;1986.51;liter;10.056
11381;FAC-015;DPT-0066;1.11.2024;natural gas;SCOPE 2;-1645.64;liter;
11382;FAC-015;DPT-0067;23.08.2024;diesel;scope 1;1116.3;liter;0.8878
11383;FAC-015;DPT-0067;6.12.2023;electricity;scope 1;1432.9;liter;11.484
11384;FAC-015;DPT-0065;3.05.2024;diesel;scope 2;1083.04;liter;0.4654
11385;FAC-015;DPT-0067;11.10.2024;DIESEL;SCOPE 2;2032.52;Liter;1.553
11386;FAC-015;DPT-0067;07-27-2022;natural gas;scope 1;1487.45;M3;0.8509
11387;FAC-015;DPT-0067;15.05.2022;Diesel;;226.59;Liter;0.1739
11388;FAC-015;DPT-0065;30.10.2024;natural gas;;763.08;M3;0.2558
11389;FAC-015;DPT-0065;25.08.2022;NATURAL GAS;SCOPE 2;414.5;m3;
11390;FAC-015;DPT-0066;3.11.2022;Electricity;SCOPE 1;964.26;KWH;0.5141
11391;FAC-015;DPT-0066;3.11.2024;ELECTRICITY;SCOPE 2;731.41;kWh;0.3059
11392;FAC-015;DPT-0067;01-16-2024;Natural Gas;SCOPE 2;538.36;M3;0.3382
11393;FAC-015;DPT-0067;17.05.2024;natural gas;scope 2;310.85;kwh;0.1402
11394;FAC-015;DPT-0066;22.06.2023;DIESEL;scope 2;111.88;liter;0.0335
11395;FAC-015;DPT-0067;15.03.2022;electricity;;#N/A;kWh;10.088
11396;FAC-015;DPT-0067;10-23-2023;ELECTRICITY;scope 1;2008.19;m3;
11397;FAC-015;DPT-0065;23.12.2022;electricity;scope 2;299.1;KWH;
11398;FAC-015;DPT-0065;9.01.2022;Natural Gas;SCOPE 1;1102.42;KWH;0.4857
11399;FAC-015;DPT-0066;8.08.2022;diesel;scope 1;172.66;liter;0.1192
11400;FAC-015;;25.04.2022;electricity;Scope 2;464.09;LT;0.2755
11401;FAC-015;DPT-0066;10.12.2024;ELECTRICITY;scope 1;694.64;KWH;0.1787
11402;FAC-015;DPT-0065;25.10.2023;DIESEL;Scope 2;508.94;LT;0.3928
11403;FAC-015;DPT-0065;9.09.2022;ELECTRICITY;SCOPE 1;1313.26;liter;
11404;FAC-015;DPT-0065;1.09.2023;Electricity;scope 2;48.38;Liter;0.0218
11405;FAC-015;DPT-0065;18.07.2023;Natural Gas;;450.68;Liter;0.3584
11406;FAC-015;DPT-0067;21.08.2024;NATURAL GAS;Scope 1;1572.69;m3;0.7687
11407;FAC-015;DPT-0066;28.01.2022;Diesel;;157.12;KWH;0.066
11408;FAC-015;;4.06.2023;lpg;;-494.72;liter;
11409;FAC-015;DPT-0065;3.03.2023;LPG;Scope 2;N/A;KWH;0.5961
11410;FAC-015;DPT-0065;01-26-2022;natural gas;;3008.17;liter;20.377
11411;FAC-015;DPT-0065;5.10.2024;lpg;;2010.0;m3;0.681
11412;FAC-015;DPT-0065;10.11.2024;diesel;;679.93;liter;0.3417
11413;FAC-015;DPT-0067;20.10.2023;diesel;scope 1;2994.14;m3;20.103
11414;FAC-015;DPT-0066;16.12.2023;diesel;scope 2;1603.86;LT;10.686
11415;FAC-015;DPT-0067;6.11.2022;diesel;scope 2;306.5;LT;0.131
11416;FAC-015;DPT-0065;09-25-2022;LPG;Scope 2;182.18;M3;0.0779
11417;FAC-015;DPT-0066;31.10.2023;LPG;Scope 1;1515.27;m3;0.4631
11418;FAC-015;;11-13-2024;NATURAL GAS;SCOPE 2;781.29;kwh;0.269
11419;FAC-015;DPT-0065;6.08.2023;electricity;SCOPE 2;295.68;liter;0.2193
11420;FAC-015;DPT-0066;30.01.2023;Petrol;;751.33;liter;
11421;FAC-015;DPT-0066;1.12.2023;Electricity;scope 2;1803.29;kwh;14.691
11422;FAC-015;DPT-0066;3.12.2024;Diesel;SCOPE 2;513.93;Liter;0.2852
11423;FAC-015;DPT-0066;11.09.2024;Diesel;Scope 2;501.84;M3;0.4011
11424;FAC-015;DPT-0065;21.09.2022;Electricity;Scope 1;744.07;Liter;0.4174
11425;FAC-015;DPT-0066;20.07.2023;Diesel;scope 2;823.83;kWh;
11426;FAC-015;;25.02.2024;electricity;scope 2;642.17;kwh;0.3794
11427;FAC-015;DPT-0066;21.07.2024;DIESEL;scope 2;1325.97;M3;
11428;FAC-015;DPT-0065;3.05.2022;natural gas;;1428.23;liter;0.8133
11429;FAC-015;DPT-0065;2.12.2022;natural gas;Scope 2;803.89;kwh;unknown
11430;FAC-015;DPT-0065;02-13-2024;ELECTRICITY;Scope 1;487.29;M3;0.3697
11431;FAC-015;DPT-0065;23.02.2022;lpg;scope 2;572.71;Liter;#N/A
11432;FAC-015;DPT-0066;22.09.2024;lpg;;2137.43;KWH;14.649
11433;FAC-015;;10.03.2024;Diesel;SCOPE 1;2963.27;kWh;18.674
11434;FAC-015;DPT-0067;09-25-2024;LPG;scope 2;250.16;m3;0.1202
11435;FAC-015;DPT-0065;3.10.2024;diesel;scope 2;320.01;liter;0.2458
11436;FAC-015;DPT-0067;02-19-2023;DIESEL;;562.67;m3;0.263
11437;FAC-015;DPT-0065;04-27-2024;electricity;Scope 1;2171.82;Liter;17.122
11438;FAC-015;DPT-0067;7.10.2023;lpg;Scope 2;640.79;m3;0.4626
11439;FAC-015;DPT-0066;4.10.2023;lpg;Scope 1;1321.86;m3;0.7497
11440;FAC-015;DPT-0067;26.10.2024;NATURAL GAS;SCOPE 1;750.92;LT;
11441;FAC-015;DPT-0066;12.11.2022;diesel;Scope 1;573.71;liter;
11442;FAC-015;DPT-0065;7.01.2024;lpg;;715.6;LT;0.5067
11443;FAC-015;DPT-0066;07-21-2024;Diesel;;297.47;M3;0.1893
11444;FAC-015;DPT-0065;11.02.2022;Natural Gas;Scope 1;1434.08;m3;0.77
11445;FAC-015;DPT-0066;15.10.2022;LPG;;480.79;M3;0.3256
11446;FAC-015;DPT-0067;17.01.2024;NATURAL GAS;Scope 1;527.23;Liter;0.3912
11447;FAC-015;DPT-0065;5.10.2023;ELECTRICITY;SCOPE 2;429.63;Liter;0.1898
11448;FAC-015;DPT-0065;26.11.2024;NATURAL GAS;SCOPE 2;2379.56;Liter;1.437
11449;FAC-015;;4.11.2023;DIESEL;SCOPE 1;603.72;Liter;0.4822
11450;FAC-015;DPT-0067;4.09.2022;ELECTRICITY;Scope 2;1014.18;kWh;0.8012
11451;FAC-015;DPT-0065;8.03.2023;lpg;SCOPE 1;100.92;m3;0.0525
11452;FAC-015;DPT-0065;18.03.2024;natural gas;;43.76;Liter;0.0184
11453;FAC-015;DPT-0066;9.09.2022;Diesel;;305.38;kWh;
11454;FAC-015;DPT-0065;5.09.2023;ELECTRICITY;scope 2;1715.08;kwh;
11455;FAC-015;DPT-0065;11-19-2024;Diesel;;966.98;kwh;0.5893
11456;FAC-015;DPT-0065;17.10.2022;Petrol;;2540.02;Liter;0.6954
11457;FAC-015;DPT-0066;28.04.2024;diesel;SCOPE 2;1892.57;kwh;0.6209
11458;FAC-015;DPT-0066;4.03.2024;LPG;SCOPE 1;438.52;M3;0.2276
11459;FAC-015;DPT-0066;03-15-2023;lpg;SCOPE 1;;KWH;0.438
11460;FAC-015;DPT-0067;1.05.2024;DIESEL;scope 2;2095.99;kwh;0.6649
11461;FAC-015;;07-22-2023;electricity;SCOPE 1;696.45;M3;0.4599
11462;FAC-015;DPT-0067;5.11.2022;ELECTRICITY;;1397.94;kWh;10.435
11463;FAC-015;DPT-0066;10.06.2024;DIESEL;Scope 2;254.88;KWH;0.1954
11464;FAC-015;DPT-0067;18.05.2022;natural gas;scope 2;;kwh;0.4246
11465;FAC-015;DPT-0066;08-14-2024;diesel;Scope 2;847.96;LT;
11466;FAC-015;DPT-0067;22.03.2022;Petrol;Scope 1;443.24;M3;0.2817
11467;FAC-015;DPT-0066;5.02.2024;ELECTRICITY;;774.0;KWH;0.4664
11468;FAC-015;DPT-0067;15.08.2024;lpg;scope 1;1085.94;kWh;0.7881
11469;FAC-015;DPT-0065;2.07.2024;Diesel;Scope 2;1672.73;M3;
11470;FAC-015;DPT-0066;12.06.2024;LPG;Scope 1;2414.78;liter;
11471;FAC-015;DPT-0067;09-20-2023;ELECTRICITY;scope 2;1525.28;Liter;11.427
11472;FAC-015;DPT-0066;9.01.2024;Natural Gas;SCOPE 2;;KWH;15.066
11473;FAC-015;DPT-0067;25.08.2022;Electricity;;390.67;liter;0.1582
11474;FAC-015;DPT-0065;15.08.2023;natural gas;SCOPE 1;333.91;Liter;0.2501
11475;FAC-015;DPT-0067;12.04.2023;LPG;SCOPE 2;1280.43;M3;0.5411
11476;FAC-015;DPT-0067;9.04.2023;LPG;scope 1;272.85;kwh;0.1337
11477;FAC-015;DPT-0065;2.10.2024;NATURAL GAS;scope 1;718.74;LT;0.5071
11478;FAC-015;DPT-0067;6.03.2023;Petrol;Scope 1;1502.88;kwh;
11479;FAC-015;DPT-0067;1.02.2024;ELECTRICITY;scope 1;2179.25;KWH;0.9818
11480;FAC-015;DPT-0065;3.07.2024;Natural Gas;;1123.02;m3;0.6274
11481;FAC-015;DPT-0066;16.12.2024;diesel;SCOPE 2;360.27;LT;0.2671
11482;FAC-015;DPT-0067;25.05.2023;electricity;SCOPE 1;877.77;liter;0.6105
11483;FAC-015;DPT-0065;28.12.2024;LPG;;-955.3;M3;
11484;FAC-015;DPT-0066;06-26-2022;Electricity;SCOPE 1;489.92;KWH;0.1937
11485;FAC-015;DPT-0066;17.06.2022;natural gas;SCOPE 1;198.16;LT;0.0672
11486;FAC-015;DPT-0067;3.07.2023;NATURAL GAS;;1526.25;KWH;0.7052
11487;FAC-015;DPT-0066;7.09.2023;Natural Gas;;734.64;kWh;0.5388
11488;FAC-015;DPT-0065;5.11.2024;natural gas;scope 2;1383.72;kwh;0.5117
11489;FAC-015;DPT-0065;4.07.2022;LPG;SCOPE 2;1046.28;Liter;0.4722
11490;FAC-015;DPT-0067;10-20-2022;Diesel;SCOPE 1;737.87;kWh;0.3431
11491;FAC-015;DPT-0066;12.08.2024;ELECTRICITY;SCOPE 2;658.54;LT;0.3367
11492;FAC-015;DPT-0067;19.09.2022;Electricity;SCOPE 1;;m3;0.6224
11493;FAC-015;DPT-0067;26.10.2023;ELECTRICITY;Scope 1;1273.75;kwh;0.7318
11494;FAC-015;DPT-0065;18.10.2024;Petrol;Scope 1;71.03;m3;0.0248
11495;FAC-015;DPT-0066;21.08.2023;Natural Gas;scope 2;1249.97;liter;0.3943
11496;FAC-015;DPT-0066;1.12.2024;DIESEL;Scope 1;1182.6;Liter;0.6055
11497;FAC-015;DPT-0066;29.09.2024;NATURAL GAS;;#N/A;liter;0.9121
11498;FAC-015;DPT-0067;4.09.2023;LPG;Scope 2;2255.3;M3;14.966
11499;FAC-015;DPT-0066;7.09.2023;LPG;;501.19;liter;0.2185
11500;FAC-015;DPT-0067;19.03.2024;LPG;;233.2;liter;0.0713
11501;FAC-015;DPT-0067;11.02.2023;Electricity;scope 2;1003.32;M3;0.4965
11502;FAC-015;DPT-0065;26.05.2023;Petrol;;945.79;KWH;0.4862
11503;FAC-015;DPT-0067;22.09.2024;Natural Gas;Scope 1;671.5;Liter;0.5099
11504;FAC-015;;31.05.2023;DIESEL;;1208.68;Liter;0.7001
11505;FAC-015;DPT-0066;29.09.2023;electricity;Scope 2;532.04;LT;
11506;FAC-015;DPT-0066;24.06.2023;electricity;Scope 1;740.82;kwh;0.3483
11507;FAC-015;DPT-0066;07-22-2022;ELECTRICITY;Scope 1;1247.3;m3;0.5074
11508;FAC-015;DPT-0067;23.06.2022;NATURAL GAS;;682.0;kWh;0.4347
11509;FAC-015;DPT-0067;14.07.2023;Petrol;scope 1;947.86;LT;0.3408
11510;FAC-015;DPT-0067;10.09.2022;DIESEL;scope 1;685.8;m3;0.4689
11511;FAC-015;DPT-0066;26.07.2024;DIESEL;;366.86;KWH;0.1852
11512;FAC-015;DPT-0065;22.03.2024;electricity;scope 1;1502.5;Liter;0.469
11513;FAC-015;;3.05.2022;DIESEL;Scope 2;1413.55;LT;10.921
11514;FAC-015;DPT-0066;26.06.2024;Electricity;Scope 2;1383.36;kwh;0.9124
11515;FAC-015;DPT-0067;9.12.2023;NATURAL GAS;scope 2;785.88;M3;0.5841
11516;FAC-015;DPT-0067;15.01.2022;electricity;scope 2;1581.11;liter;0.9053
11517;FAC-015;DPT-0066;17.05.2022;NATURAL GAS;;-1627.96;liter;
11518;FAC-015;DPT-0067;6.02.2024;natural gas;SCOPE 2;2079.04;KWH;1.359
11519;FAC-015;DPT-0067;17.03.2022;NATURAL GAS;Scope 1;796.97;kWh;0.2072
11520;FAC-015;DPT-0067;26.11.2022;natural gas;scope 1;992.23;m3;0.5821
11521;FAC-015;DPT-0065;03-22-2024;diesel;;364.86;kwh;0.2153
11522;FAC-015;;24.03.2022;Electricity;scope 2;2252.51;liter;12.168
11523;FAC-015;DPT-0065;30.03.2023;Electricity;SCOPE 2;696.98;liter;0.5469
11524;FAC-015;DPT-0066;11.06.2022;Electricity;;282.76;LT;0.1407
11525;FAC-015;DPT-0067;24.03.2023;Electricity;Scope 1;2118.45;Liter;Oca.69
11526;FAC-015;DPT-0065;28.06.2024;lpg;Scope 1;N/A;KWH;0.477
11527;FAC-015;DPT-0067;10-16-2023;Diesel;Scope 2;2825.62;M3;13.521
11528;FAC-015;DPT-0066;05-17-2024;electricity;;902.14;kWh;0.4104
11529;FAC-015;DPT-0065;10-15-2024;DIESEL;;487.45;kwh;0.3863
11530;FAC-015;DPT-0066;17.11.2023;Petrol;;1539.59;M3;
11531;FAC-015;DPT-0067;30.11.2024;natural gas;SCOPE 1;739.52;liter;0.617
11532;FAC-015;DPT-0065;6.09.2022;diesel;;1349.26;kWh;11.151
11533;FAC-015;DPT-0067;9.05.2024;electricity;;511.1;liter;0.2101
11534;FAC-015;DPT-0067;1.12.2024;natural gas;;1249.52;liter;0.3284
11535;FAC-015;DPT-0065;06-14-2023;NATURAL GAS;SCOPE 2;652.03;Liter;0.2392
11536;FAC-015;DPT-0066;7.05.2023;diesel;SCOPE 2;1472.91;m3;0.3952
11537;FAC-015;DPT-0065;2.06.2023;Natural Gas;scope 2;827.03;kWh;0.2679
11538;FAC-015;DPT-0065;6.09.2023;Petrol;Scope 1;991.11;kwh;0.5231
11539;FAC-015;DPT-0067;16.09.2022;LPG;;;kwh;0.2975
11540;FAC-015;DPT-0065;27.08.2022;Electricity;SCOPE 2;852.92;m3;0.4879
11541;FAC-015;DPT-0067;26.10.2024;Diesel;scope 2;1455.24;LT;11.925
11542;FAC-015;DPT-0066;03-15-2023;Diesel;scope 1;358.44;kWh;0.1058
11543;FAC-015;DPT-0065;12.11.2023;natural gas;Scope 2;1077.59;kwh;0.7614
11544;FAC-015;DPT-0067;09-27-2022;Diesel;scope 1;3762.06;liter;29.698
11545;FAC-015;DPT-0067;02-15-2022;diesel;scope 1;1925.88;kWh;0.5847
11546;FAC-015;DPT-0067;4.08.2023;natural gas;scope 1;786.01;KWH;0.495
11547;FAC-015;DPT-0066;31.12.2024;LPG;Scope 2;952.09;LT;0.7454
11548;FAC-015;DPT-0067;15.02.2024;lpg;SCOPE 2;618.64;kWh;0.2468
11549;FAC-015;DPT-0065;27.12.2022;Petrol;scope 2;1318.01;KWH;0.4649
11550;FAC-015;DPT-0067;15.08.2023;diesel;Scope 2;none;kWh;0.2133
11551;FAC-015;DPT-0065;12.08.2023;LPG;SCOPE 1;651.21;M3;0.2409
11552;FAC-015;DPT-0067;1.12.2023;LPG;SCOPE 2;487.24;kwh;0.1563
11553;FAC-015;DPT-0065;18.05.2024;NATURAL GAS;SCOPE 1;-636.9;liter;
11554;FAC-015;DPT-0065;15.07.2022;Diesel;SCOPE 1;1039.78;KWH;0.7039
11555;FAC-015;DPT-0067;10.08.2022;Petrol;SCOPE 1;84.02;Liter;0.0517
11556;FAC-015;DPT-0066;7.01.2023;lpg;SCOPE 2;706.25;liter;
11557;FAC-015;DPT-0067;5.03.2022;Electricity;Scope 1;595.24;M3;0.1888
11558;FAC-015;DPT-0067;16.04.2023;ELECTRICITY;SCOPE 1;1675.2;M3;11.862
11559;FAC-015;DPT-0065;23.10.2023;diesel;SCOPE 2;415.56;KWH;0.3461
11560;FAC-015;;9.02.2023;Electricity;Scope 2;1051.51;KWH;0.2771
11561;FAC-015;DPT-0067;1.03.2023;Diesel;SCOPE 1;787.55;kwh;0.238
11562;FAC-015;DPT-0066;27.01.2023;lpg;scope 2;1756.49;liter;13.403
11563;FAC-015;DPT-0067;7.04.2022;Diesel;Scope 1;1600.65;KWH;0.5329
11564;FAC-015;DPT-0067;23.08.2022;Diesel;SCOPE 1;2500.18;KWH;14.779
11565;FAC-015;DPT-0065;8.06.2023;Natural Gas;Scope 2;1797.76;kWh;0.8589
11566;FAC-015;DPT-0065;25.08.2022;natural gas;scope 1;1105.06;M3;0.7801
11567;FAC-015;;20.01.2022;LPG;scope 2;none;M3;0.8913
11568;FAC-015;;1.12.2022;natural gas;Scope 1;733.95;M3;0.3828
11569;FAC-015;DPT-0066;8.10.2022;Diesel;scope 1;966.15;Liter;0.255
11570;FAC-015;DPT-0066;19.09.2024;ELECTRICITY;scope 1;996.58;Liter;0.551
11571;FAC-015;DPT-0065;13.04.2022;NATURAL GAS;;434.33;liter;0.3669
11572;FAC-015;;1.07.2024;lpg;SCOPE 1;1715.76;LT;1.177
11573;FAC-015;DPT-0065;6.03.2022;DIESEL;;2151.39;KWH;0.5714
11574;FAC-015;DPT-0065;14.03.2024;NATURAL GAS;;796.18;liter;0.4955
11575;FAC-015;DPT-0067;16.05.2022;NATURAL GAS;SCOPE 1;841.76;M3;0.3123
11576;FAC-015;DPT-0066;7.10.2022;natural gas;;532.48;kWh;0.4422
11577;FAC-015;DPT-0067;12.09.2024;Diesel;scope 1;326.89;kwh;0.2477
11578;FAC-015;DPT-0067;31.03.2022;NATURAL GAS;scope 2;1418.21;KWH;1.019
11579;FAC-015;DPT-0065;17.09.2024;Diesel;;347.27;liter;0.1876
11580;FAC-015;DPT-0065;24.03.2022;DIESEL;scope 2;330.13;m3;0.1995
11581;FAC-015;DPT-0065;2.02.2022;Natural Gas;;1358.99;kwh;0.701
11582;FAC-015;DPT-0066;1.08.2022;natural gas;SCOPE 1;;M3;0.7439
11583;FAC-015;DPT-0067;08-31-2022;lpg;;1423.67;KWH;
11584;FAC-015;DPT-0065;31.10.2024;DIESEL;;;M3;
11585;FAC-015;DPT-0067;24.07.2022;Electricity;SCOPE 1;2706.51;kWh;0.7156
11586;FAC-015;DPT-0066;01-28-2024;LPG;Scope 1;unknown;KWH;0.1965
11587;FAC-015;DPT-0065;27.08.2023;DIESEL;;594.88;liter;0.1964
11588;FAC-015;DPT-0066;05-24-2022;NATURAL GAS;Scope 1;497.66;Liter;0.4145
11589;FAC-015;DPT-0066;14.05.2022;Electricity;Scope 1;2656.33;m3;12.162
11590;FAC-015;DPT-0065;7.12.2024;Natural Gas;SCOPE 1;658.98;LT;0.4566
11591;FAC-015;DPT-0065;4.12.2024;Electricity;;394.12;m3;0.2806
11592;FAC-015;DPT-0067;28.04.2024;diesel;SCOPE 1;3608.73;kwh;19.966
